Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance
unian.net,33472.25615763547,8267.492610837438,19.709064039408872,86.07231527093604,97.00857142857141,1.636305418719212,43.59113300492611,0.3366502463054187,News & Portals,58.607877136487495,Russia,East Europe,10.43
wallstreet-online.de,33471.54252199413,12411.812316715543,21.51803519061586,72.5558064516129,93.08630498533725,1.449472140762463,28.838709677419356,0.2383577712609971,News & Portals,58.607877136487495,United States,North America,8.32
opinion.com.bo,33455.540856031126,765.9455252918287,0.7586770428015565,31.473463035019456,37.93194552529182,0.6907782101167314,5.097276264591439,0.40066147859922174,News & Portals,58.607877136487495,Bolivia,South America,53.27
paraguay.com,33426.07207207207,1203.9954954954956,2.9862162162162162,88.42716216216215,88.04351351351353,1.64563063063063,33.56306306306306,0.9671171171171169,News & Portals,58.607877136487495,Paraguay,South America,53.27
soccerway.com,33357.86384976526,1809.112676056338,6.549718309859159,55.56535211267604,77.46835680751175,1.4270892018779333,1.2816901408450705,0.049295774647887314,Sports,7.629427792915531,Mexico,South America,53.27
elpinguino.com,33319.86538461538,824.4368131868132,4.863461538461538,86.7807967032967,96.22401098901105,1.5574725274725236,6.697802197802198,0.8440659340659341,News & Portals,58.607877136487495,Chile,South America,53.27
finanzmarktwelt.de,33282.43195266272,23762.470414201183,45.92239644970415,55.7423372781065,65.96038461538463,1.0892307692307688,149.30473372781066,0.5584319526627219,Money & Investing,1.189001733960862,Austria,West Europe,11.98
pacozea.com,33259.21341463415,1903.8658536585365,7.189908536585367,91.49917682926828,98.05088414634143,1.5900914634146313,20.53048780487805,0.8242987804878054,News & Portals,58.607877136487495,Mexico,South America,53.27
noticaribe.com.mx,33255.70491803279,3028.254098360656,9.445136612021868,86.03352459016394,97.5160928961748,1.6451912568305982,13.46448087431694,0.4528688524590163,News & Portals,58.607877136487495,Mexico,South America,53.27
memepedia.ru,33045.0,7.333333333333333,0.018333333333333337,78.81,78.10166666666667,1.4433333333333334,0.16666666666666666,1.2816666666666667,Community & Culture,6.613822145157296,Russia,East Europe,10.43
financasmoney.com,32973.295454545456,86.25,0.1684090909090909,43.92659090909091,48.70636363636363,0.9461363636363636,0.1590909090909091,0.22704545454545452,Money & Investing,1.189001733960862,Brazil,South America,53.27
lapelotona.com,32955.514285714286,4982.342857142857,16.383142857142857,83.23114285714284,85.36514285714286,1.5194285714285718,19.65714285714286,0.4902857142857142,Sports,7.629427792915531,Colombia,South America,53.27
goody25.com,32929.944444444445,1915.6752136752136,5.37628205128205,82.9495299145299,95.30628205128203,1.6259829059829047,5.576923076923077,0.3162393162393162,Community & Culture,6.613822145157296,Malaysia,Asia,13.09
todo-mail.com,32902.53825136612,7632.9672131147545,22.909617486338814,82.71251366120224,93.40005464480873,1.6265846994535509,77.80054644808743,0.9830327868852456,B-to-B,1.5110230369085955,Peru,South America,53.27
ibtimes.co.in,32858.7,45797.857894736844,41.81542105263158,42.249526315789495,47.99931578947369,1.0318947368421054,0.8368421052631579,0.014842105263157896,News & Portals,58.607877136487495,United States,North America,8.32
24timezones.com,32837.15625,4485.6875,12.3521875,75.429375,94.85625000000002,1.5926562500000006,13.5625,0.3221874999999999,News & Portals,58.607877136487495,United States,North America,8.32
culturainquieta.com,32803.47826086957,2967.415458937198,9.11743961352657,86.40487922705319,95.29193236714978,1.611594202898551,26.21256038647343,0.9612560386473433,Community & Culture,6.613822145157296,Mexico,South America,53.27
goio.news,32678.74309392265,174.25414364640883,0.56914364640884,86.35356353591163,95.10331491712712,1.6601657458563506,0.6270718232044199,0.311243093922652,News & Portals,58.607877136487495,Brazil,South America,53.27
americatv.com.ar,32635.316205533596,1877.0750988142292,10.120434782608697,85.53948616600798,94.34683794466405,1.7416205533596842,11.731225296442688,0.6350592885375494,Movies & Television,3.5670052018825857,Uruguay,South America,53.27
stahuj.cz,32621.145833333332,1686.3005952380952,4.405238095238095,63.136428571428596,79.60205357142851,1.2346130952380927,4.0148809523809526,0.2147321428571427,News & Portals,58.607877136487495,Czech Republic,East Europe,10.43
metro951.com,32610.309352517987,174.46762589928056,1.070431654676259,35.26683453237409,43.55964028776978,0.8557553956834533,0.9496402877697842,0.2005755395683453,B-to-B,1.5110230369085955,Argentina,South America,53.27
antena2.com.co,32581.984210526316,6662.063157894737,14.927894736842104,44.22415789473683,54.85542105263156,0.9452631578947371,30.489473684210527,0.2511578947368422,Music & Radio,5.622987366856576,Colombia,South America,53.27
elnorte.com,32531.34726688103,9805.520900321544,39.414694533762066,72.5556913183279,89.93932475884246,1.5654340836012863,20.983922829581992,0.22057877813504817,News & Portals,58.607877136487495,Mexico,South America,53.27
elsoldepuebla.com.mx,32468.817142857144,6480.714285714285,22.05731428571429,81.59868571428575,88.42559999999997,1.5726857142857151,32.097142857142856,0.4313714285714287,News & Portals,58.607877136487495,Mexico,South America,53.27
180graus.com,32447.45089285714,2092.933035714286,1.586919642857143,21.56741071428571,24.953124999999996,0.3983928571428575,11.3125,0.13125,News & Portals,58.607877136487495,Brazil,South America,53.27
eluniversal.cl,32424.37431693989,3472.2322404371585,9.452076502732243,76.45144808743171,87.5191530054645,1.4044262295081942,38.614754098360656,1.161256830601093,News & Portals,58.607877136487495,Chile,South America,53.27
blaugrana.pl,32311.64,3501.96,8.6532,87.01280000000001,95.99600000000001,1.4768000000000001,8.6,0.23959999999999998,Sports,7.629427792915531,Poland,East Europe,10.43
portalagresteviolento.com.br,32264.0,29.5609756097561,0.09536585365853657,74.66536585365853,68.36682926829269,1.2348780487804878,0.07317073170731707,0.20341463414634145,News & Portals,58.607877136487495,Brazil,South America,53.27
bioguia.com,32257.66883116883,7564.071428571428,23.628961038961044,86.72123376623372,96.4305194805195,1.7006493506493505,44.616883116883116,0.5986363636363639,Health & Wellness,2.0807530344315084,Argentina,South America,53.27
studref.com,32224.933333333334,20.566666666666666,0.20266666666666663,42.336333333333336,45.43233333333333,0.8216666666666668,0.03333333333333333,0.006333333333333333,Education & Careers,2.42754520683676,Russia,East Europe,10.43
netzkino.de,32138.804945054944,5011.56043956044,13.88263736263737,70.16706043956043,85.59582417582409,1.5724175824175826,42.23626373626374,0.7525274725274722,Movies & Television,3.5670052018825857,Germany,West Europe,11.98
ecbahia.com,32082.833333333332,3775.25,12.235753968253965,83.35571428571428,98.70873015873019,1.6324603174603156,22.98015873015873,0.6491666666666667,News & Portals,58.607877136487495,Brazil,South America,53.27
chrysanthemumgarden.com,31950.447963800903,2502.755656108597,3.5568778280542976,25.271312217194573,44.27226244343889,0.7621266968325794,8.69683257918552,0.10447963800904977,Community & Culture,6.613822145157296,Philippines,Asia,13.09
folhadelondrina.com.br,31704.035714285714,7606.214285714285,24.86630952380953,85.07964285714286,91.56535714285712,1.6024999999999998,79.71428571428571,0.9351190476190474,News & Portals,58.607877136487495,Brazil,South America,53.27
nvinoticias.com,31455.269886363636,2362.5426136363635,5.25056818181818,73.20522727272726,75.60508522727271,1.3894602272727274,56.12215909090909,1.343125,News & Portals,58.607877136487495,Mexico,South America,53.27
famazine.com,31222.227848101265,2814.23417721519,4.921392405063293,26.857468354430377,44.88386075949365,0.8300632911392404,34.05696202531646,0.46822784810126583,Music & Radio,5.622987366856576,El Salvador,South America,53.27
a4-klub.pl,31138.07848837209,1009.3604651162791,2.6663662790697686,68.55531976744187,76.5260465116279,1.263343023255813,3.927325581395349,0.38273255813953505,Autos,0.07431260837255388,Poland,East Europe,10.43
esmaelmorais.com.br,31101.444444444445,466.44444444444446,1.478888888888889,85.44833333333332,98.30944444444444,1.4066666666666667,4.833333333333333,0.6227777777777778,News & Portals,58.607877136487495,Brazil,South America,53.27
lorealdeguerrero.com,30975.45,426.875,1.2235,79.00850000000001,77.80625,1.7734999999999999,3.6,0.7307499999999999,News & Portals,58.607877136487495,Mexico,South America,53.27
caracoltv.com,30919.98285714286,101.76,6.016114285714285,8.277885714285716,22.76102857142857,0.5256000000000001,1.16,0.11605714285714284,Movies & Television,3.5670052018825857,Colombia,South America,53.27
boxun.com,30860.385245901638,6619.3005464480875,20.887759562841552,78.18224043715846,97.54352459016391,1.6839890710382506,19.636612021857925,0.3070491803278687,News & Portals,58.607877136487495,United States,North America,8.32
larepublica.net,30820.444444444445,1525.611111111111,2.8514285714285728,44.102857142857154,47.971111111111114,1.0202380952380958,6.333333333333333,0.19293650793650793,News & Portals,58.607877136487495,Costa Rica,South America,53.27
reforma.com,30744.06628242075,3498.121037463977,14.487925072046119,72.0004899135447,84.0404610951008,1.443659942363113,16.155619596541786,0.38913544668587896,News & Portals,58.607877136487495,Mexico,South America,53.27
thebl.com,30670.666666666668,12351.34375,23.6271875,55.560625000000016,63.55875,1.0547916666666672,117.85416666666667,0.5146874999999999,News & Portals,58.607877136487495,United States,North America,8.32
champion.gg,30404.75,8943.087662337663,31.120649350649362,78.58883116883118,98.98097402597394,1.692110389610389,5.2564935064935066,0.06110389610389599,Tech & Gaming,1.9816695566014366,Poland,East Europe,10.43
nacion.com,30391.06301369863,6465.090410958904,20.765999999999984,73.42027397260269,95.18547945205476,1.6983013698630165,25.627397260273973,0.545452054794521,News & Portals,58.607877136487495,Costa Rica,South America,53.27
geissblog.koeln,30371.20218579235,4662.704918032787,15.472295081967218,84.31158469945359,97.01344262295088,1.5472950819672089,36.99180327868852,0.6978688524590159,Sports,7.629427792915531,Germany,West Europe,11.98
ovaciondigital.com.uy,30319.333333333332,1565.4590163934427,5.109371584699456,79.76994535519121,87.25352459016389,1.5783060109289582,7.185792349726776,0.41508196721311486,Sports,7.629427792915531,Argentina,South America,53.27
parati.com.ar,30285.068965517243,2704.2413793103447,8.380172413793103,75.19310344827585,77.83603448275862,1.2572413793103454,19.275862068965516,0.539655172413793,Shopping,0.14862521674510776,Argentina,South America,53.27
abctelefonos.com,30281.75,177.95,0.264,27.282,21.7505,0.45149999999999996,1.2,0.1295,Community & Culture,6.613822145157296,Spain,West Europe,11.98
girlsplay.com,30265.061224489797,1254.734693877551,3.9804081632653054,72.38244897959183,91.26510204081634,1.470204081632653,13.653061224489797,1.0377551020408164,Tech & Gaming,1.9816695566014366,United States,North America,8.32
mundodeportivo.com,30258.70226537217,2557.2556634304206,8.573656957928803,75.99372168284789,95.1028802588996,1.6189967637540454,6.540453074433657,0.2652750809061488,Sports,7.629427792915531,Spain,West Europe,11.98
elembarazo.net,30212.77808219178,6102.213698630137,18.748575342465745,83.06619178082192,94.36383561643832,1.6602739726027356,44.47945205479452,0.7811232876712335,Family & Parenting,0.5697299975229131,Mexico,South America,53.27
beautifulnara.com,30190.339416058396,1788.85401459854,7.903175182481752,80.55386861313869,98.40740875912405,1.599525547445258,18.616788321167885,0.8870437956204384,News & Portals,58.607877136487495,Malaysia,Asia,13.09
peanutimes.com,30099.475524475525,5.468531468531468,1.4110489510489512,39.566293706293706,41.57748251748252,0.7760139860139859,0.0,0.0,Community & Culture,6.613822145157296,Taiwan,Asia,13.09
fruitlab.com,30070.8125,355.28125,1.60375,75.51031250000001,87.61062499999998,1.8824999999999996,0.9375,0.3715624999999999,Tech & Gaming,1.9816695566014366,Italy,West Europe,11.98
naked-science.ru,30055.88888888889,49.611111111111114,0.1622222222222222,93.59777777777778,96.51333333333334,1.588888888888889,0.05555555555555555,0.058333333333333334,Tech & Gaming,1.9816695566014366,Russia,East Europe,10.43
sportsplays.com,30018.891891891893,6753.0,21.925405405405407,75.25945945945946,96.9818918918919,2.1118918918918914,6.594594594594595,0.09594594594594597,Sports,7.629427792915531,United States,North America,8.32
klamm.de,29993.68,1726.84,5.586400000000001,63.8728,81.06639999999999,1.3688000000000002,8.32,0.4236,Money & Investing,1.189001733960862,Germany,West Europe,11.98
thegioidienanh.vn,29824.269005847953,501.94444444444446,2.313742690058479,88.64614035087719,97.31716374269008,1.6903508771929838,1.6578947368421053,0.3151461988304095,Movies & Television,3.5670052018825857,Vietnam,Asia,13.09
modmcpe.net,29702.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tech & Gaming,1.9816695566014366,Russia,East Europe,10.43
pingit.im,29681.303030303032,3050.0,9.695151515151515,84.88272727272728,90.44696969696972,1.829090909090909,4.757575757575758,0.1754545454545455,Money & Investing,1.189001733960862,Venezuela,South America,53.27
muambator.com.br,29548.093984962405,185.296992481203,0.441353383458647,41.7009022556391,53.37515037593984,0.9754887218045117,0.7406015037593985,0.2157142857142857,News & Portals,58.607877136487495,Brazil,South America,53.27
quepasasalta.com.ar,29547.714285714286,58.714285714285715,0.26285714285714284,94.0842857142857,67.01857142857142,2.3628571428571434,0.42857142857142855,1.3357142857142856,News & Portals,58.607877136487495,Argentina,South America,53.27
republica.gt,29539.626373626375,1841.3846153846155,6.318049450549448,71.72876373626372,77.96620879120876,1.4060714285714278,15.137362637362637,0.47184065934065933,News & Portals,58.607877136487495,Guatemala,South America,53.27
paginasiete.bo,29488.390390390392,2124.7957957957956,7.340240240240238,85.11546546546552,92.2094294294294,1.7804204204204195,6.285285285285285,0.3724024024024024,News & Portals,58.607877136487495,Bolivia,South America,53.27
elpensante.com,29304.580174927112,1997.0553935860057,6.17451895043732,70.55962099125361,79.31600583090376,1.4458309037900856,5.932944606413995,0.45466472303206995,News & Portals,58.607877136487495,Mexico,South America,53.27
revistapazes.com,29206.22950819672,2936.0491803278687,15.63196721311475,91.95442622950821,97.12016393442624,1.3783606557377044,20.868852459016395,0.49098360655737716,Community & Culture,6.613822145157296,Brazil,South America,53.27
rawicz24.pl,28935.836363636365,508.3454545454546,1.9373454545454536,85.18436363636363,96.12043636363637,1.526836363636363,5.487272727272727,1.040690909090908,News & Portals,58.607877136487495,Poland,East Europe,10.43
nsctotal.com.br,28862.495833333334,19422.870833333334,46.56720833333332,55.05683333333331,67.23358333333331,1.159458333333333,85.53333333333333,0.2878333333333335,News & Portals,58.607877136487495,Brazil,South America,53.27
newsland.com,28841.840579710144,1768.2826086956522,6.81086956521739,84.5768115942029,97.90456521739131,1.6076086956521736,2.920289855072464,0.2363043478260869,News & Portals,58.607877136487495,Russia,East Europe,10.43
gamerescape.com,28834.071428571428,18887.571428571428,85.34142857142858,68.59785714285714,98.8357142857143,1.9100000000000001,34.714285714285715,0.2314285714285714,Tech & Gaming,1.9816695566014366,United States,North America,8.32
futbolecuador.com,28772.07458563536,4341.151933701657,17.652541436464084,81.8073480662983,94.71370165745854,1.7302486187845274,31.074585635359117,0.7415469613259664,Sports,7.629427792915531,Ecuador,South America,53.27
palmeirasonline.com,28703.3746031746,6686.942857142857,23.35730158730159,83.3028571428571,99.4965079365079,1.5616190476190448,40.507936507936506,0.5877142857142856,News & Portals,58.607877136487495,Brazil,South America,53.27
mientrastantoenmexico.mx,28687.54945054945,1760.0137362637363,6.68549450549451,77.83879120879125,88.03071428571435,1.4772527472527457,14.197802197802197,0.7609890109890107,Community & Culture,6.613822145157296,Mexico,South America,53.27
viralistas.com,28449.404682274246,4321.147157190636,12.500769230769235,82.1132441471572,90.56030100334443,1.5381270903010034,59.88963210702341,1.157725752508361,Community & Culture,6.613822145157296,United States,North America,8.32
ruta0.com,28379.101214574897,728.6720647773279,1.0046963562753037,33.17016194331983,35.82870445344129,0.638825910931174,9.194331983805668,0.42777327935222687,Travel,0.12385434728758979,Argentina,South America,53.27
pensarcontemporaneo.com,28327.22950819672,4431.2786885245905,14.25295081967213,90.44032786885245,97.91934426229506,1.5050819672131153,21.704918032786885,0.5347540983606557,Community & Culture,6.613822145157296,Brazil,South America,53.27
etapainfantil.com,28230.361516034984,10807.524781341108,25.17976676384838,52.537755102040805,69.23965014577257,1.1487463556851325,49.332361516034986,0.26749271137026237,Family & Parenting,0.5697299975229131,Guatemala,South America,53.27
laopinion.com.co,28208.409395973154,2868.587248322148,12.554664429530202,91.32419463087238,95.84808724832216,1.701677852348993,29.090604026845636,1.0249999999999997,News & Portals,58.607877136487495,Colombia,South America,53.27
teepr.com,28172.53698630137,6658.983561643836,12.711150684931498,73.68120547945207,95.95712328767125,1.7387671232876702,17.96164383561644,0.17106849315068495,News & Portals,58.607877136487495,Taiwan,Asia,13.09
resultadobaloto.com,27992.285714285714,585.8571428571429,2.1385714285714283,93.66000000000001,75.27285714285713,1.5742857142857143,5.285714285714286,0.8728571428571429,Money & Investing,1.189001733960862,Colombia,South America,53.27
indiatimes.com,27941.206896551725,10666.827586206897,26.94896551724138,61.436551724137935,96.13620689655171,1.7396551724137932,10.724137931034482,0.09586206896551724,Community & Culture,6.613822145157296,United States,North America,8.32
abcdoabc.com.br,27936.367346938776,1459.8367346938776,5.461020408163266,84.03061224489794,98.28367346938776,1.5186734693877557,5.285714285714286,0.4128571428571429,News & Portals,58.607877136487495,Brazil,South America,53.27
lared.cl,27862.322404371585,3935.773224043716,13.921065573770498,80.14669398907101,98.26032786885247,1.5752185792349676,23.797814207650273,0.7003825136612024,Movies & Television,3.5670052018825857,Chile,South America,53.27
naoentreaki.com.br,27859.970588235294,637.0882352941177,2.4869117647058814,78.09,96.88808823529412,2.2204411764705894,1.9411764705882353,0.3420588235294118,Leisure,0.4706465196928412,Brazil,South America,53.27
debica24.eu,27831.543543543543,568.1531531531532,2.54099099099099,88.33792792792791,97.70474474474473,1.5697597597597583,5.693693693693693,0.9085585585585584,News & Portals,58.607877136487495,Poland,East Europe,10.43
jenesaispop.com,27713.983606557376,3990.1748633879783,14.185846994535538,78.31549180327873,93.37049180327864,1.6252185792349703,16.53551912568306,0.849535519125683,Glamour,4.756006935843448,Spain,West Europe,11.98
rosarioplus.com,27674.139344262294,390.1448087431694,1.4032240437158472,69.98068306010931,87.69437158469945,1.6475136612021823,2.120218579234973,0.5718032786885245,News & Portals,58.607877136487495,Argentina,South America,53.27
deperu.com,27606.262295081968,2555.9234972677596,5.066639344262302,54.40912568306008,64.30434426229505,1.1979234972677595,21.224043715846996,0.5751639344262294,News & Portals,58.607877136487495,Peru,South America,53.27
dinamani.com,27605.922330097088,1343.5307443365696,8.918705501618124,85.3146278317152,94.98336569579288,1.7163754045307469,5.31715210355987,0.3377022653721686,News & Portals,58.607877136487495,United Arab Emirates,Arabia,1.55
diariopatriota.com,27464.132686084144,1604.3236245954693,7.126407766990287,78.73190938511323,90.68025889967633,1.5547572815533943,9.13915857605178,0.4638187702265374,News & Portals,58.607877136487495,Spain,West Europe,11.98
dramafansubs.net,27370.055555555555,10571.5,33.70722222222223,70.24333333333334,90.53416666666664,1.5361111111111114,153.02777777777777,1.477222222222222,Movies & Television,3.5670052018825857,Portugal,West Europe,11.98
mantosdofutebol.com.br,27364.0,5687.133879781421,20.8680601092896,83.64155737704914,99.1960382513661,1.598087431693983,23.306010928961747,0.4107377049180329,Sports,7.629427792915531,Brazil,South America,53.27
buscabiografias.com,27332.289808917198,8532.226114649682,14.435923566878984,39.51761146496816,46.41904458598726,0.8008598726114647,55.13375796178344,0.268375796178344,Community & Culture,6.613822145157296,Mexico,South America,53.27
gamingdose.com,27071.124352331608,2174.1502590673576,8.059844559585496,78.11554404145082,95.08051813471499,1.5146632124352333,8.896373056994818,0.3564248704663212,Tech & Gaming,1.9816695566014366,Thailand,Asia,13.09
savefrom.net,27025.666666666668,2.111111111111111,21.759999999999998,53.70333333333333,51.852222222222224,0.7033333333333334,0.0,0.0,Tech & Gaming,1.9816695566014366,India,Asia,13.09
game735.com,26920.951219512193,805.6585365853658,2.957317073170732,77.61658536585367,97.21951219512195,1.8117073170731703,0.8048780487804879,0.10146341463414636,Tech & Gaming,1.9816695566014366,Taiwan,Asia,13.09
designyoutrust.com,26914.464480874318,17463.17213114754,63.376775956284135,85.98918032786888,94.40734972677596,1.8576775956284173,68.65027322404372,0.3664207650273227,Community & Culture,6.613822145157296,United States,North America,8.32
elinformadorchile.cl,26837.109324758843,1265.2379421221865,3.9542122186495163,90.98581993569132,96.40897106109323,1.5224437299035338,20.363344051446944,1.3566237942122186,News & Portals,58.607877136487495,Chile,South America,53.27
championcounter.es,26812.384615384617,968.6153846153846,3.398461538461539,83.36538461538461,74.72,1.56,1.1538461538461537,0.09846153846153846,Tech & Gaming,1.9816695566014366,Chile,South America,53.27
publimetro.com.mx,26808.02909090909,6477.218181818182,21.368618181818192,68.61098181818186,93.73520000000002,1.7403636363636361,10.629090909090909,0.24858181818181818,News & Portals,58.607877136487495,Mexico,South America,53.27
tudoradio.com,26741.3488372093,3263.6686046511627,17.207965116279077,63.8647093023256,98.60418604651161,1.578023255813954,7.877906976744186,0.3165697674418605,Music & Radio,5.622987366856576,Brazil,South America,53.27
lagacetasalta.com.ar,26740.666666666668,2484.4444444444443,7.74111111111111,87.77111111111111,58.53666666666667,1.5,19.666666666666668,0.7344444444444445,News & Portals,58.607877136487495,Argentina,South America,53.27
portalbr7.com,26628.416666666668,7.75,0.02666666666666667,77.14916666666667,75.51083333333334,1.4041666666666668,0.16666666666666666,1.3991666666666667,News & Portals,58.607877136487495,Brazil,South America,53.27
futuro.cl,26600.849726775956,3620.882513661202,14.516666666666673,82.48674863387977,97.72879781420754,1.561338797814201,28.584699453551913,0.7244262295081964,News & Portals,58.607877136487495,Chile,South America,53.27
eorzeacollection.com,26539.525925925926,2436.359259259259,6.482592592592592,45.063925925925915,68.9962222222222,1.2949999999999997,6.388888888888889,0.17392592592592598,Tech & Gaming,1.9816695566014366,United States,North America,8.32
portalt5.com.br,26520.360655737706,3924.2978142076504,12.314125683060103,75.3708743169398,98.23704918032786,1.6792896174863357,42.13387978142077,1.1221311475409832,News & Portals,58.607877136487495,Brazil,South America,53.27
publico.es,26474.314009661837,743.6280193236715,2.9861352657004825,86.07502415458937,86.37961352657005,1.65855072463768,6.628019323671498,0.8014009661835747,News & Portals,58.607877136487495,Mexico,South America,53.27
inquirer.net,26418.666666666668,3601.725490196078,10.69676470588235,80.88735294117647,89.21754901960784,1.5514705882352942,17.84313725490196,0.453921568627451,News & Portals,58.607877136487495,Australia,Australia,0.22
girlg.com,26370.854166666668,638.0208333333334,2.3191666666666664,71.21750000000002,87.86270833333333,1.3802083333333333,5.875,0.8141666666666668,Tech & Gaming,1.9816695566014366,United States,North America,8.32
icarito.cl,26311.654377880186,2657.1612903225805,11.82940092165898,86.42359447004611,95.2754838709677,1.6293087557603645,17.304147465437786,0.5467281105990783,Education & Careers,2.42754520683676,Mexico,South America,53.27
ecuadorec.com,26169.86612021858,2019.450819672131,8.856092896174863,82.81224043715844,89.62800546448095,1.904972677595626,14.308743169398907,0.6551366120218572,B-to-B,1.5110230369085955,Ecuador,South America,53.27
justexw.com,26103.701369863014,2987.309589041096,11.857589041095894,75.07704109589042,96.21060273972601,1.680794520547941,10.676712328767124,0.3993150684931507,B-to-B,1.5110230369085955,Mexico,South America,53.27
abc.com.py,25916.37373737374,2705.9545454545455,5.22338383838384,36.303030303030305,48.13040404040404,0.833939393939394,17.747474747474747,0.2559595959595959,News & Portals,58.607877136487495,Argentina,South America,53.27
climate-data.org,25788.477477477478,2951.972972972973,11.287567567567564,82.05756756756757,97.79585585585583,1.6676576576576572,17.207207207207208,0.5855855855855855,News & Portals,58.607877136487495,Brazil,South America,53.27
ign.com,25675.521126760563,6471.591549295775,24.298873239436624,85.34887323943663,99.06422535211267,1.5869014084507047,20.507042253521128,0.2953521126760564,Tech & Gaming,1.9816695566014366,Brazil,South America,53.27
pplomo.com,25594.48181818182,658.9818181818182,2.908818181818182,92.06509090909093,98.00836363636365,1.6661818181818182,5.454545454545454,0.7550909090909087,News & Portals,58.607877136487495,Taiwan,Asia,13.09
marca.com,25588.15625,4873.453125,22.368281249999992,77.85609375,91.27843750000001,1.53515625,11.09375,0.23500000000000001,Sports,7.629427792915531,United Kingdom,West Europe,11.98
canalrural.com.br,25578.58661417323,3492.8740157480315,4.904842519685042,26.90188976377953,38.53905511811021,0.6353937007874016,20.46456692913386,0.24007874015748035,Movies & Television,3.5670052018825857,Brazil,South America,53.27
dailycannon.com,25573.861878453037,6574.588397790055,21.634088397790062,84.45558011049727,97.11220994475137,1.5571823204419868,44.86187845303867,0.595828729281768,Sports,7.629427792915531,United Kingdom,West Europe,11.98
promotor.ro,25527.855072463768,48.76086956521739,4.117391304347826,18.08775362318841,28.530579710144934,0.48760869565217385,0.2898550724637681,0.9147826086956524,Autos,0.07431260837255388,Romania,East Europe,10.43
t13.cl,25524.909090909092,2599.5454545454545,9.800909090909089,88.36636363636363,82.77181818181818,1.5545454545454547,3.909090909090909,0.17181818181818184,Movies & Television,3.5670052018825857,Chile,South America,53.27
conadrogach.pl,25393.669398907103,1000.620218579235,3.6186065573770487,85.01071038251362,96.14636612021857,1.5771038251366079,9.008196721311476,0.8309836065573777,Travel,0.12385434728758979,Poland,East Europe,10.43
lanaciondigital.es,25374.50429799427,1745.7191977077364,7.141518624641834,76.77928366762175,81.02283667621776,1.5422349570200558,8.69054441260745,0.35681948424068793,News & Portals,58.607877136487495,Spain,West Europe,11.98
gamebrott.com,25333.437869822486,1962.9556213017752,6.049171597633135,63.88934911242603,74.99698224852071,1.2177810650887566,6.991124260355029,0.38112426035502966,Tech & Gaming,1.9816695566014366,Indonesia,Asia,13.09
paraeles.pt,25275.32110091743,9.426605504587156,0.038853211009174264,71.59816513761469,75.07568807339452,1.4593577981651384,0.0963302752293578,0.7622018348623851,News & Portals,58.607877136487495,Portugal,West Europe,11.98
maxpark.com,25252.905797101448,1637.8695652173913,7.256014492753627,81.51398550724639,96.61405797101447,1.5854347826086967,4.159420289855072,0.30862318840579717,News & Portals,58.607877136487495,Russia,East Europe,10.43
ultimahora.com,25164.90425531915,166.95744680851064,0.3312765957446809,9.274468085106383,9.995638297872341,0.2409574468085106,1.8936170212765957,0.08074468085106384,News & Portals,58.607877136487495,Paraguay,South America,53.27
sovsport.ru,25126.02564102564,10483.410256410256,41.88923076923077,87.07256410256409,94.28974358974358,1.7823076923076928,16.358974358974358,0.1556410256410256,Sports,7.629427792915531,Russia,East Europe,10.43
kuwaitlocal.com,25091.875,10.625,0.0425,76.80874999999999,86.6375,1.5287500000000003,0.125,1.78625,News & Portals,58.607877136487495,Kuwait,Arabia,1.55
sarangoppa.com,25035.0202020202,3204.010101010101,13.728989898989894,90.11737373737373,95.41282828282829,1.6467676767676764,5.181818181818182,0.17606060606060606,Movies & Television,3.5670052018825857,Taiwan,Asia,13.09
the-news-mag.de,24972.535714285714,814.5454545454545,2.197077922077922,48.834383116883124,63.250194805194795,1.2474999999999996,3.1720779220779223,0.3356168831168831,Health & Wellness,2.0807530344315084,Germany,West Europe,11.98
portalcaparao.com.br,24765.56557377049,2526.431693989071,10.230409836065585,86.37934426229515,99.04530054644805,1.6527322404371554,16.60928961748634,0.7287978142076501,News & Portals,58.607877136487495,Brazil,South America,53.27
gtaall.net,24760.8,463.4,1.952,82.942,52.4,1.5,3.6,0.772,Autos,0.07431260837255388,Argentina,South America,53.27
afondoedomex.com,24759.25,114.25,0.4475,91.3075,100.0,1.48,0.5,0.6025,News & Portals,58.607877136487495,Mexico,South America,53.27
ac24.cz,24757.722857142857,2033.2628571428572,5.643885714285714,85.84354285714288,98.4052285714286,1.5584285714285686,13.851428571428572,0.6745714285714283,News & Portals,58.607877136487495,Czech Republic,East Europe,10.43
solitariospider.org,24746.79781420765,2947.53825136612,10.192595628415305,78.743825136612,85.46379781420764,1.5407377049180326,18.4672131147541,0.4978961748633878,Casual Games,0.6440426058954669,Argentina,South America,53.27
mercantil.com,24701.95348837209,1432.1760797342192,4.7091029900332195,71.91830564784046,94.54478405315618,1.591063122923588,4.637873754152824,0.5186378737541527,Money & Investing,1.189001733960862,United States,North America,8.32
diariohuarpe.com,24700.843416370106,525.5017793594307,1.456690391459075,60.77921708185055,65.63323843416374,1.2385053380782916,3.206405693950178,0.47736654804270445,News & Portals,58.607877136487495,Bolivia,South America,53.27
